Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
32034,D1,1996,1996-09-17,Karlsruhe,Stuttgart,0,2,A
32035,D1,1996,1996-09-20,Duisburg,Werder Bremen,3,2,H
32036,D1,1996,1996-09-20,Hansa Rostock,Munich 1860,2,4,A
32037,D1,1996,1996-09-21,Bayern Munich,Karlsruhe,1,0,H
32038,D1,1996,1996-09-21,Bielefeld,Schalke 04,0,1,A
32039,D1,1996,1996-09-21,Bochum,Hamburg,3,1,H
32040,D1,1996,1996-09-21,M'gladbach,Dortmund,5,1,H
32041,D1,1996,1996-09-21,St Pauli,FC Koln,0,0,D
32042,D1,1996,1996-09-21,Stuttgart,Dusseldorf,0,2,A
32043,D1,1996,1996-09-22,Leverkusen,Freiburg,5,3,H
32044,D1,1996,1996-09-27,FC Koln,Bochum,2,0,H
32045,D1,1996,1996-09-27,Karlsruhe,Bielefeld,5,2,H
32046,D1,1996,1996-09-28,Fortuna Dusseldorf,M'gladbach,1,0,H
32047,D1,1996,1996-09-28,Freiburg,Hansa Rostock,1,0,H
32048,D1,1996,1996-09-28,Hamburg,Duisburg,1,1,D
32049,D1,1996,1996-09-28,Munich 1860,Stuttgart,2,5,A
32050,D1,1996,1996-09-28,Schalke 04,Leverkusen,1,2,A
32051,D1,1996,1996-09-28,Werder Bremen,Bayern Munich,3,0,H
32052,D1,1996,1996-09-29,Dortmund,St Pauli,2,1,H
32053,D1,1996,1996-10-04,Bochum,Dortmund,1,0,H
32054,D1,1996,1996-10-04,Leverkusen,Hansa Rostock,4,1,H
32055,D1,1996,1996-10-04,Stuttgart,Freiburg,4,2,H
32056,D1,1996,1996-10-05,Bayern Munich,Hamburg,2,1,H
32057,D1,1996,1996-10-05,Bielefeld,Werder Bremen,3,1,H
32058,D1,1996,1996-10-05,Duisburg,FC Koln,3,0,H
32059,D1,1996,1996-10-05,M'gladbach,Munich 1860,1,0,H
32060,D1,1996,1996-10-05,Schalke 04,Karlsruhe,0,1,A
32061,D1,1996,1996-10-05,St Pauli,Dusseldorf,3,0,H
32062,D1,1996,1996-10-11,Freiburg,M'gladbach,1,0,H
32063,D1,1996,1996-10-11,Munich 1860,St Pauli,4,2,H
32064,D1,1996,1996-10-12,Dortmund,Duisburg,2,0,H
32065,D1,1996,1996-10-12,FC Koln,Bayern Munich,2,4,A
32066,D1,1996,1996-10-12,Hamburg,Bielefeld,2,2,D
32067,D1,1996,1996-10-12,Hansa Rostock,Stuttgart,2,2,D
32068,D1,1996,1996-10-12,Karlsruhe,Leverkusen,1,1,D
32069,D1,1996,1996-10-12,Werder Bremen,Schalke 04,3,0,H
32070,D1,1996,1996-10-13,Fortuna Dusseldorf,Bochum,2,2,D
32071,D1,1996,1996-10-18,Bochum,Munich 1860,2,2,D
32072,D1,1996,1996-10-18,Leverkusen,Stuttgart,0,0,D
32073,D1,1996,1996-10-19,Bielefeld,FC Koln,1,4,A
32074,D1,1996,1996-10-19,Duisburg,Dusseldorf,0,0,D
32075,D1,1996,1996-10-19,Karlsruhe,Werder Bremen,1,3,A
32076,D1,1996,1996-10-19,M'gladbach,Hansa Rostock,2,0,H
32077,D1,1996,1996-10-19,Schalke 04,Hamburg,2,0,H
32078,D1,1996,1996-10-19,St Pauli,Freiburg,2,0,H
32079,D1,1996,1996-10-20,Bayern Munich,Dortmund,0,0,D
32080,D1,1996,1996-10-25,Hansa Rostock,St Pauli,3,1,H
32081,D1,1996,1996-10-25,Werder Bremen,Leverkusen,1,1,D
32082,D1,1996,1996-10-26,Dortmund,Bielefeld,5,0,H
32083,D1,1996,1996-10-26,Fortuna Dusseldorf,Bayern Munich,0,2,A
32084,D1,1996,1996-10-26,FC Koln,Schalke 04,3,1,H
32085,D1,1996,1996-10-26,Hamburg,Karlsruhe,2,0,H
32086,D1,1996,1996-10-26,Munich 1860,Duisburg,1,1,D
32087,D1,1996,1996-10-26,Stuttgart,M'gladbach,5,0,H
32088,D1,1996,1996-10-27,Freiburg,Bochum,0,1,A
32089,D1,1996,1996-11-01,Bayern Munich,Munich 1860,1,1,D
32090,D1,1996,1996-11-01,Bochum,Hansa Rostock,1,0,H
32091,D1,1996,1996-11-02,Bielefeld,Dusseldorf,1,0,H
32092,D1,1996,1996-11-02,Duisburg,Freiburg,1,4,A
32093,D1,1996,1996-11-02,Leverkusen,M'gladbach,3,0,H
32094,D1,1996,1996-11-02,Schalke 04,Dortmund,1,3,A
32095,D1,1996,1996-11-02,St Pauli,Stuttgart,2,1,H
32096,D1,1996,1996-11-02,Werder Bremen,Hamburg,0,0,D
32097,D1,1996,1996-11-03,Karlsruhe,FC Koln,4,1,H
32098,D1,1996,1996-11-15,FC Koln,Werder Bremen,4,1,H
32099,D1,1996,1996-11-15,M'gladbach,St Pauli,0,0,D
32100,D1,1996,1996-11-16,Dortmund,Karlsruhe,1,1,D
32101,D1,1996,1996-11-16,Fortuna Dusseldorf,Schalke 04,1,3,A
32102,D1,1996,1996-11-16,Freiburg,Bayern Munich,0,0,D
32103,D1,1996,1996-11-16,Hamburg,Leverkusen,0,2,A
32104,D1,1996,1996-11-16,Munich 1860,Bielefeld,1,3,A
32105,D1,1996,1996-11-16,Stuttgart,Bochum,3,1,H
32106,D1,1996,1996-11-17,Hansa Rostock,Duisburg,0,1,A
32107,D1,1996,1996-11-22,Bochum,M'gladbach,2,0,H
32108,D1,1996,1996-11-22,Karlsruhe,Dusseldorf,2,0,H
32109,D1,1996,1996-11-23,Bayern Munich,Hansa Rostock,2,1,H
32110,D1,1996,1996-11-23,Bielefeld,Freiburg,2,0,H
32111,D1,1996,1996-11-23,FC Koln,Hamburg,2,2,D
32112,D1,1996,1996-11-23,Schalke 04,Munich 1860,4,1,H
32113,D1,1996,1996-11-23,St Pauli,Leverkusen,3,1,H
32114,D1,1996,1996-11-23,Werder Bremen,Dortmund,0,4,A
32115,D1,1996,1996-11-24,Duisburg,Stuttgart,3,1,H
32116,D1,1996,1996-11-29,Dortmund,Hamburg,1,1,D
32117,D1,1996,1996-11-30,Fortuna Dusseldorf,Werder Bremen,4,1,H
32118,D1,1996,1996-11-30,Freiburg,Schalke 04,2,3,A
32119,D1,1996,1996-11-30,Hansa Rostock,Bielefeld,3,1,H
32120,D1,1996,1996-11-30,Leverkusen,FC Koln,4,2,H
32121,D1,1996,1996-11-30,M'gladbach,Duisburg,0,1,A
32122,D1,1996,1996-11-30,Munich 1860,Karlsruhe,1,1,D
32123,D1,1996,1996-12-01,Stuttgart,Bayern Munich,1,1,D
32124,D1,1996,1996-12-06,Bochum,Leverkusen,2,2,D
32125,D1,1996,1996-12-06,Karlsruhe,Freiburg,3,0,H
32126,D1,1996,1996-12-06,Schalke 04,Hansa Rostock,2,0,H
32127,D1,1996,1996-12-06,Werder Bremen,Munich 1860,1,1,D
32128,D1,1996,1996-12-07,Bayern Munich,M'gladbach,1,0,H
32129,D1,1996,1996-12-07,Bielefeld,Stuttgart,2,0,H
32130,D1,1996,1996-12-07,Duisburg,St Pauli,1,0,H
32131,D1,1996,1996-12-07,FC Koln,Dortmund,1,3,A
32132,D1,1996,1996-12-07,Hamburg,Dusseldorf,2,1,H
32133,D1,1996,1997-02-14,Dortmund,Leverkusen,3,1,H
32134,D1,1996,1997-02-14,FC Koln,Dusseldorf,2,0,H
32135,D1,1996,1997-02-15,Bayern Munich,St Pauli,3,0,H
32136,D1,1996,1997-02-15,Duisburg,Bochum,1,1,D
32137,D1,1996,1997-02-15,Hamburg,Munich 1860,2,3,A
32138,D1,1996,1997-02-15,Karlsruhe,Hansa Rostock,1,1,D
32139,D1,1996,1997-02-15,Schalke 04,Stuttgart,1,0,H
32140,D1,1996,1997-02-15,Werder Bremen,Freiburg,1,0,H
32141,D1,1996,1997-02-16,Bielefeld,M'gladbach,0,2,A
32142,D1,1996,1997-02-21,Fortuna Dusseldorf,Dortmund,2,0,H
32143,D1,1996,1997-02-21,Freiburg,Hamburg,0,4,A
32144,D1,1996,1997-02-21,St Pauli,Bielefeld,2,3,A
32145,D1,1996,1997-02-22,Bochum,Bayern Munich,1,1,D
32146,D1,1996,1997-02-22,Hansa Rostock,Werder Bremen,0,1,A
32147,D1,1996,1997-02-22,Leverkusen,Duisburg,1,0,H
32148,D1,1996,1997-02-22,M'gladbach,Schalke 04,0,0,D
32149,D1,1996,1997-02-22,Munich 1860,FC Koln,2,1,H
32150,D1,1996,1997-02-22,Stuttgart,Karlsruhe,1,0,H
32151,D1,1996,1997-02-28,Bielefeld,Bochum,3,1,H
32152,D1,1996,1997-02-28,Schalke 04,St Pauli,0,0,D
32153,D1,1996,1997-03-01,Bayern Munich,Duisburg,5,2,H
32154,D1,1996,1997-03-01,Dortmund,Munich 1860,4,1,H
32155,D1,1996,1997-03-01,Fortuna Dusseldorf,Leverkusen,0,0,D
32156,D1,1996,1997-03-01,FC Koln,Freiburg,1,0,H
32157,D1,1996,1997-03-01,Karlsruhe,M'gladbach,1,1,D
32158,D1,1996,1997-03-01,Werder Bremen,Stuttgart,2,2,D
32159,D1,1996,1997-03-02,Hamburg,Hansa Rostock,1,1,D
32160,D1,1996,1997-03-07,Bochum,Schalke 04,0,1,A
32161,D1,1996,1997-03-07,Hansa Rostock,FC Koln,0,0,D
32162,D1,1996,1997-03-08,Duisburg,Bielefeld,0,0,D
32163,D1,1996,1997-03-08,Freiburg,Dortmund,1,2,A
32164,D1,1996,1997-03-08,M'gladbach,Werder Bremen,4,1,H
32165,D1,1996,1997-03-08,Munich 1860,Dusseldorf,3,0,H
32166,D1,1996,1997-03-08,St Pauli,Karlsruhe,2,4,A
32167,D1,1996,1997-03-08,Stuttgart,Hamburg,4,1,H
32168,D1,1996,1997-03-09,Leverkusen,Bayern Munich,5,2,H
32169,D1,1996,1997-03-11,FC Koln,Stuttgart,1,5,A
32170,D1,1996,1997-03-11,Hamburg,M'gladbach,2,1,H
32171,D1,1996,1997-03-11,Karlsruhe,Bochum,2,3,A
32172,D1,1996,1997-03-11,Schalke 04,Duisburg,4,0,H
32173,D1,1996,1997-03-11,Werder Bremen,St Pauli,2,1,H
32174,D1,1996,1997-03-12,Bielefeld,Bayern Munich,2,0,H
32175,D1,1996,1997-03-12,Dortmund,Hansa Rostock,3,0,H
32176,D1,1996,1997-03-12,Fortuna Dusseldorf,Freiburg,2,1,H
32177,D1,1996,1997-03-12,Munich 1860,Leverkusen,3,0,H
32178,D1,1996,1997-03-14,Duisburg,Karlsruhe,2,2,D
32179,D1,1996,1997-03-14,St Pauli,Hamburg,2,2,D
32180,D1,1996,1997-03-15,Bayern Munich,Schalke 04,3,0,H
32181,D1,1996,1997-03-15,Freiburg,Munich 1860,2,2,D
32182,D1,1996,1997-03-15,Hansa Rostock,Dusseldorf,3,1,H
32183,D1,1996,1997-03-15,Leverkusen,Bielefeld,1,0,H
32184,D1,1996,1997-03-15,M'gladbach,FC Koln,2,1,H
32185,D1,1996,1997-03-15,Stuttgart,Dortmund,4,1,H
32186,D1,1996,1997-03-16,Bochum,Werder Bremen,3,2,H
32187,D1,1996,1997-03-21,Fortuna Dusseldorf,Stuttgart,0,4,A
32188,D1,1996,1997-03-21,Werder Bremen,Duisburg,0,2,A
32189,D1,1996,1997-03-22,Dortmund,M'gladbach,1,3,A
32190,D1,1996,1997-03-22,FC Koln,St Pauli,0,1,A
32191,D1,1996,1997-03-22,Freiburg,Leverkusen,1,2,A
32192,D1,1996,1997-03-22,Hamburg,Bochum,2,2,D
32193,D1,1996,1997-03-22,Munich 1860,Hansa Rostock,2,0,H
32194,D1,1996,1997-03-22,Schalke 04,Bielefeld,0,0,D
32195,D1,1996,1997-03-23,Karlsruhe,Bayern Munich,0,2,A
32196,D1,1996,1997-03-28,Bochum,FC Koln,2,2,D
32197,D1,1996,1997-03-28,Duisburg,Hamburg,1,1,D
32198,D1,1996,1997-03-28,St Pauli,Dortmund,0,1,A
32199,D1,1996,1997-03-28,Stuttgart,Munich 1860,1,1,D
32200,D1,1996,1997-03-29,Bayern Munich,Werder Bremen,1,0,H
32201,D1,1996,1997-03-29,Bielefeld,Karlsruhe,1,2,A
32202,D1,1996,1997-03-29,Hansa Rostock,Freiburg,3,1,H
32203,D1,1996,1997-03-29,Leverkusen,Schalke 04,2,0,H
32204,D1,1996,1997-03-29,M'gladbach,Dusseldorf,2,0,H
32205,D1,1996,1997-04-04,FC Koln,Duisburg,2,5,A
32206,D1,1996,1997-04-04,Munich 1860,M'gladbach,3,0,H
32207,D1,1996,1997-04-05,Dortmund,Bochum,2,0,H
32208,D1,1996,1997-04-05,Fortuna Dusseldorf,St Pauli,2,0,H
32209,D1,1996,1997-04-05,Hamburg,Bayern Munich,0,3,A
32210,D1,1996,1997-04-05,Hansa Rostock,Leverkusen,1,0,H
32211,D1,1996,1997-04-05,Karlsruhe,Schalke 04,0,0,D
32212,D1,1996,1997-04-05,Werder Bremen,Bielefeld,2,1,H
32213,D1,1996,1997-04-06,Freiburg,Stuttgart,1,1,D
32214,D1,1996,1997-04-08,St Pauli,Bochum,2,1,H
32215,D1,1996,1997-04-12,Bayern Munich,FC Koln,3,2,H
32216,D1,1996,1997-04-12,Bielefeld,Hamburg,1,1,D
32217,D1,1996,1997-04-12,Bochum,Dusseldorf,3,1,H
32218,D1,1996,1997-04-12,Duisburg,Dortmund,3,2,H
32219,D1,1996,1997-04-12,Leverkusen,Karlsruhe,3,1,H
32220,D1,1996,1997-04-12,M'gladbach,Freiburg,4,3,H
32221,D1,1996,1997-04-12,Schalke 04,Werder Bremen,1,1,D
32222,D1,1996,1997-04-12,St Pauli,Munich 1860,0,0,D
32223,D1,1996,1997-04-12,Stuttgart,Hansa Rostock,5,1,H
32224,D1,1996,1997-04-18,Fortuna Dusseldorf,Duisburg,1,1,D
32225,D1,1996,1997-04-18,Hansa Rostock,M'gladbach,1,0,H
32226,D1,1996,1997-04-19,Dortmund,Bayern Munich,1,1,D
32227,D1,1996,1997-04-19,FC Koln,Bielefeld,2,5,A
32228,D1,1996,1997-04-19,Freiburg,St Pauli,4,0,H
32229,D1,1996,1997-04-19,Hamburg,Schalke 04,1,0,H
32230,D1,1996,1997-04-19,Munich 1860,Bochum,0,1,A
32231,D1,1996,1997-04-19,Werder Bremen,Karlsruhe,1,0,H
32232,D1,1996,1997-04-20,Stuttgart,Leverkusen,1,2,A
32233,D1,1996,1997-04-24,St Pauli,Hansa Rostock,0,1,A
32234,D1,1996,1997-04-25,Duisburg,Munich 1860,2,3,A
32235,D1,1996,1997-04-25,Leverkusen,Werder Bremen,2,1,H
32236,D1,1996,1997-04-26,Bayern Munich,Dusseldorf,5,0,H
32237,D1,1996,1997-04-26,Bielefeld,Dortmund,2,0,H
32238,D1,1996,1997-04-26,Bochum,Freiburg,3,2,H
32239,D1,1996,1997-04-26,Karlsruhe,Hamburg,3,1,H
32240,D1,1996,1997-04-26,M'gladbach,Stuttgart,0,1,A
32241,D1,1996,1997-04-26,Schalke 04,FC Koln,1,1,D
32242,D1,1996,1997-05-02,Dortmund,Schalke 04,1,0,H
32243,D1,1996,1997-05-02,Hansa Rostock,Bochum,0,0,D
32244,D1,1996,1997-05-03,Fortuna Dusseldorf,Bielefeld,1,2,A
32245,D1,1996,1997-05-03,FC Koln,Karlsruhe,4,1,H
32246,D1,1996,1997-05-03,Freiburg,Duisburg,2,0,H
32247,D1,1996,1997-05-03,Hamburg,Werder Bremen,3,2,H
32248,D1,1996,1997-05-03,M'gladbach,Leverkusen,2,2,D
32249,D1,1996,1997-05-03,Munich 1860,Bayern Munich,3,3,D
32250,D1,1996,1997-05-03,Stuttgart,St Pauli,3,0,H
32251,D1,1996,1997-05-09,Duisburg,Hansa Rostock,0,1,A
32252,D1,1996,1997-05-09,Werder Bremen,FC Koln,3,2,H
32253,D1,1996,1997-05-10,Bayern Munich,Freiburg,0,0,D
32254,D1,1996,1997-05-10,Bielefeld,Munich 1860,2,3,A
32255,D1,1996,1997-05-10,Bochum,Stuttgart,2,1,H
32256,D1,1996,1997-05-10,Karlsruhe,Dortmund,1,1,D
32257,D1,1996,1997-05-10,Schalke 04,Dusseldorf,0,1,A
32258,D1,1996,1997-05-10,St Pauli,M'gladbach,1,3,A
32259,D1,1996,1997-05-11,Leverkusen,Hamburg,5,0,H
32260,D1,1996,1997-05-16,Fortuna Dusseldorf,Karlsruhe,0,3,A
32261,D1,1996,1997-05-16,Hansa Rostock,Bayern Munich,0,3,A
32262,D1,1996,1997-05-17,Dortmund,Werder Bremen,2,1,H
32263,D1,1996,1997-05-17,Hamburg,FC Koln,0,4,A
32264,D1,1996,1997-05-17,Leverkusen,St Pauli,3,0,H
32265,D1,1996,1997-05-17,M'gladbach,Bochum,6,2,H
32266,D1,1996,1997-05-17,Munich 1860,Schalke 04,2,1,H
32267,D1,1996,1997-05-17,Stuttgart,Duisburg,0,2,A
32268,D1,1996,1997-05-18,Freiburg,Bielefeld,2,1,H
32269,D1,1996,1997-05-24,Bayern Munich,Stuttgart,4,2,H
32270,D1,1996,1997-05-24,Bielefeld,Hansa Rostock,1,3,A
32271,D1,1996,1997-05-24,Bochum,St Pauli,6,0,H
32272,D1,1996,1997-05-24,Duisburg,M'gladbach,4,2,H
32273,D1,1996,1997-05-24,FC Koln,Leverkusen,4,0,H
32274,D1,1996,1997-05-24,Hamburg,Dortmund,2,1,H
32275,D1,1996,1997-05-24,Karlsruhe,Munich 1860,3,0,H
32276,D1,1996,1997-05-24,Schalke 04,Freiburg,0,2,A
32277,D1,1996,1997-05-24,Werder Bremen,Dusseldorf,1,0,H
32278,D1,1996,1997-05-31,Dortmund,FC Koln,2,1,H
32279,D1,1996,1997-05-31,Fortuna Dusseldorf,Hamburg,1,1,D
32280,D1,1996,1997-05-31,Freiburg,Karlsruhe,1,1,D
32281,D1,1996,1997-05-31,Hansa Rostock,Schalke 04,0,1,A
32282,D1,1996,1997-05-31,Leverkusen,Bochum,2,0,H
32283,D1,1996,1997-05-31,M'gladbach,Bayern Munich,2,2,D
32284,D1,1996,1997-05-31,Munich 1860,Werder Bremen,0,3,A
32285,D1,1996,1997-05-31,St Pauli,Duisburg,0,2,A
32286,D1,1996,1997-05-31,Stuttgart,Bielefeld,4,2,H
32287,D2,1996,1996-08-02,F Koln,Wolfsburg,2,0,H
32288,D2,1996,1996-08-03,RW Essen,Stuttgarter K,0,4,A
32289,D2,1996,1996-08-03,Hertha,Mainz,1,0,H
32290,D2,1996,1996-08-03,RB Leipzig,Uerdingen,3,1,H
32291,D2,1996,1996-08-03,Zwickau,Mannheim,2,0,H
32292,D2,1996,1996-08-04,Gutersloh,CZ Jena,0,0,D
32293,D2,1996,1996-08-04,Lubeck,Ein Frankfurt,1,1,D
32294,D2,1996,1996-08-04,Oldenburg,Meppen,1,1,D
32295,D2,1996,1996-08-06,Mainz,RB Leipzig,2,1,H
32296,D2,1996,1996-08-07,CZ Jena,RW Essen,4,0,H
32297,D2,1996,1996-08-07,Ein Frankfurt,Zwickau,2,1,H
32298,D2,1996,1996-08-07,Mannheim,F Koln,3,3,D
32299,D2,1996,1996-08-07,Meppen,Lubeck,2,0,H
32300,D2,1996,1996-08-07,Stuttgarter K,Kaiserslautern,0,2,A
32301,D2,1996,1996-08-07,Uerdingen,Gutersloh,0,2,A
32302,D2,1996,1996-08-07,Unterhaching,Oldenburg,1,1,D
32303,D2,1996,1996-08-07,Wolfsburg,Hertha,1,1,D
32304,D2,1996,1996-08-16,F Koln,Hertha,2,0,H
32305,D2,1996,1996-08-17,Kaiserslautern,CZ Jena,2,0,H
32306,D2,1996,1996-08-17,Zwickau,Meppen,1,1,D
32307,D2,1996,1996-08-18,RW Essen,Uerdingen,1,2,A
32308,D2,1996,1996-08-18,Gutersloh,Mainz,0,0,D
32309,D2,1996,1996-08-18,RB Leipzig,Wolfsburg,0,2,A
32310,D2,1996,1996-08-18,Lubeck,Unterhaching,0,0,D
32311,D2,1996,1996-08-18,Oldenburg,Stuttgarter K,1,1,D
32312,D2,1996,1996-08-19,Mannheim,Ein Frankfurt,1,2,A
32313,D2,1996,1996-08-23,Mainz,RW Essen,2,1,H
32314,D2,1996,1996-08-23,Unterhaching,Zwickau,2,1,H
32315,D2,1996,1996-08-24,Wolfsburg,Gutersloh,3,0,H
32316,D2,1996,1996-08-25,CZ Jena,Oldenburg,3,1,H
32317,D2,1996,1996-08-25,Ein Frankfurt,F Koln,3,1,H
32318,D2,1996,1996-08-25,Meppen,Mannheim,1,1,D
32319,D2,1996,1996-08-25,Stuttgarter K,Lubeck,2,3,A
32320,D2,1996,1996-08-25,Uerdingen,Kaiserslautern,0,1,A
32321,D2,1996,1996-08-26,Hertha,RB Leipzig,1,1,D
32322,D2,1996,1996-09-06,RW Essen,Wolfsburg,0,1,A
32323,D2,1996,1996-09-06,Kaiserslautern,Mainz,1,1,D
32324,D2,1996,1996-09-07,F Koln,RB Leipzig,2,3,A
32325,D2,1996,1996-09-07,Mannheim,Unterhaching,1,1,D
32326,D2,1996,1996-09-08,Gutersloh,Hertha,1,0,H
32327,D2,1996,1996-09-08,Lubeck,CZ Jena,1,0,H
32328,D2,1996,1996-09-08,Oldenburg,Uerdingen,1,2,A
32329,D2,1996,1996-09-09,Ein Frankfurt,Meppen,0,1,A
32330,D2,1996,1996-09-10,Zwickau,Stuttgarter K,0,1,A
32331,D2,1996,1996-09-13,Mainz,Oldenburg,3,0,H
32332,D2,1996,1996-09-14,RB Leipzig,Gutersloh,3,1,H
32333,D2,1996,1996-09-14,Stuttgarter K,Mannheim,2,1,H
32334,D2,1996,1996-09-14,Uerdingen,Lubeck,5,0,H
32335,D2,1996,1996-09-15,CZ Jena,Zwickau,2,1,H
32336,D2,1996,1996-09-15,Hertha,RW Essen,7,3,H
32337,D2,1996,1996-09-15,Meppen,F Koln,0,3,A
32338,D2,1996,1996-09-15,Unterhaching,Ein Frankfurt,2,1,H
32339,D2,1996,1996-09-16,Wolfsburg,Kaiserslautern,0,0,D
32340,D2,1996,1996-09-20,F Koln,Gutersloh,3,0,H
32341,D2,1996,1996-09-20,Kaiserslautern,Hertha,0,0,D
32342,D2,1996,1996-09-20,Lubeck,Mainz,0,2,A
32343,D2,1996,1996-09-21,Mannheim,CZ Jena,4,0,H
32344,D2,1996,1996-09-22,Ein Frankfurt,Stuttgarter K,0,1,A
32345,D2,1996,1996-09-22,Meppen,Unterhaching,1,1,D
32346,D2,1996,1996-09-22,Oldenburg,Wolfsburg,1,4,A
32347,D2,1996,1996-09-22,Zwickau,Uerdingen,2,1,H
32348,D2,1996,1996-09-23,RW Essen,RB Leipzig,4,1,H
32349,D2,1996,1996-09-27,Uerdingen,Mannheim,4,1,H
32350,D2,1996,1996-09-27,Wolfsburg,Lubeck,0,0,D
32351,D2,1996,1996-09-28,Stuttgarter K,Meppen,0,0,D
32352,D2,1996,1996-09-29,Gutersloh,RW Essen,2,3,A
32353,D2,1996,1996-09-29,RB Leipzig,Kaiserslautern,2,2,D
32354,D2,1996,1996-09-29,Mainz,Zwickau,1,1,D
32355,D2,1996,1996-09-29,Unterhaching,F Koln,0,0,D
32356,D2,1996,1996-09-30,CZ Jena,Ein Frankfurt,1,1,D
32357,D2,1996,1996-10-03,Kaiserslautern,Unterhaching,0,0,D
32358,D2,1996,1996-10-03,Oldenburg,RB Leipzig,4,1,H
32359,D2,1996,1996-10-04,Ein Frankfurt,Uerdingen,0,1,A
32360,D2,1996,1996-10-05,F Koln,RW Essen,1,1,D
32361,D2,1996,1996-10-05,Lubeck,Hertha,1,4,A
32362,D2,1996,1996-10-06,Kaiserslautern,Gutersloh,2,0,H
32363,D2,1996,1996-10-06,Mannheim,Mainz,2,2,D
32364,D2,1996,1996-10-06,Unterhaching,Stuttgarter K,1,1,D
32365,D2,1996,1996-10-06,Zwickau,Wolfsburg,0,0,D
32366,D2,1996,1996-10-07,Meppen,CZ Jena,0,0,D
