Match_ID,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR
6092,D1,2006,2007-05-12,Nurnberg,Hamburg,0,2,A
6093,D1,2006,2007-02-17,Werder Bremen,Hamburg,0,2,A
6094,D1,2006,2006-11-18,Mainz,Hamburg,0,0,D
6095,D1,2006,2006-09-16,Dortmund,Hamburg,1,0,H
6096,D1,2006,2007-03-02,Schalke 04,Hamburg,0,2,A
6097,D1,2006,2007-03-17,Hannover,Hamburg,0,0,D
6098,D1,2006,2006-10-22,Leverkusen,Hamburg,1,2,A
6099,D1,2006,2007-04-28,Bayern Munich,Hamburg,1,2,A
6100,D1,2006,2006-12-16,Aachen,Hamburg,3,3,D
6101,D1,2006,2006-09-30,Ein Frankfurt,Hamburg,2,2,D
6102,D1,2006,2007-02-03,Hertha,Hamburg,2,1,H
6103,D1,2006,2007-01-27,Bielefeld,Hamburg,1,1,D
6104,D1,2006,2006-11-07,Stuttgart,Hamburg,2,0,H
6105,D1,2006,2006-08-19,Cottbus,Hamburg,2,2,D
6106,D1,2006,2007-04-13,M'gladbach,Hamburg,0,1,A
6107,D2,2006,2006-08-21,Karlsruhe,Kaiserslautern,2,0,H
6108,D2,2006,2006-11-13,Greuther Furth,Kaiserslautern,2,2,D
6109,D2,2006,2007-04-29,Augsburg,Kaiserslautern,3,2,H
6110,D2,2006,2007-03-02,Erzgebirge Aue,Kaiserslautern,1,0,H
6111,D2,2006,2006-11-05,Duisburg,Kaiserslautern,1,1,D
6112,D2,2006,2007-01-19,RW Essen,Kaiserslautern,0,0,D
6113,D2,2006,2006-09-29,Unterhaching,Kaiserslautern,1,1,D
6114,D2,2006,2007-04-08,Burghausen,Kaiserslautern,0,0,D
6115,D2,2006,2006-12-03,Braunschweig,Kaiserslautern,0,1,A
6116,D2,2006,2007-02-16,Koblenz,Kaiserslautern,0,0,D
6117,D2,2006,2006-09-18,Hansa Rostock,Kaiserslautern,2,0,H
6118,D2,2006,2006-11-17,Offenbach,Kaiserslautern,0,1,A
6119,D2,2006,2007-02-04,Paderborn,Kaiserslautern,0,1,A
6120,D2,2006,2007-05-13,CZ Jena,Kaiserslautern,1,1,D
6121,D2,2006,2007-03-18,Freiburg,Kaiserslautern,4,1,H
6122,D2,2006,2006-12-15,FC Koln,Kaiserslautern,2,2,D
6123,D2,2006,2006-10-22,Munich 1860,Kaiserslautern,0,1,A
6124,D2,2006,2006-10-29,RW Essen,Karlsruhe,1,2,A
6125,D2,2006,2006-12-11,Freiburg,Karlsruhe,0,4,A
6126,D2,2006,2007-03-30,Paderborn,Karlsruhe,1,2,A
6127,D2,2006,2007-05-04,Erzgebirge Aue,Karlsruhe,2,2,D
6128,D2,2006,2007-05-20,Greuther Furth,Karlsruhe,1,3,A
6129,D2,2006,2006-10-16,FC Koln,Karlsruhe,1,1,D
6130,D2,2006,2006-08-25,Offenbach,Karlsruhe,0,1,A
6131,D2,2006,2006-08-11,Burghausen,Karlsruhe,0,4,A
6132,D2,2006,2007-02-25,Augsburg,Karlsruhe,3,1,H
6133,D2,2006,2007-04-23,Hansa Rostock,Karlsruhe,1,2,A
6134,D2,2006,2006-09-22,Braunschweig,Karlsruhe,2,2,D
6135,D2,2006,2007-02-12,Duisburg,Karlsruhe,2,1,H
6136,D2,2006,2006-11-26,Unterhaching,Karlsruhe,0,1,A
6137,D2,2006,2007-01-29,Kaiserslautern,Karlsruhe,1,1,D
6138,D2,2006,2007-03-11,CZ Jena,Karlsruhe,1,3,A
6139,D2,2006,2007-04-09,Munich 1860,Karlsruhe,2,0,H
6140,D2,2006,2006-11-10,Koblenz,Karlsruhe,1,1,D
6141,D1,2006,2006-12-02,Bielefeld,Leverkusen,0,0,D
6142,D1,2006,2006-11-18,Nurnberg,Leverkusen,3,2,H
6143,D1,2006,2007-03-31,Mainz,Leverkusen,1,3,A
6144,D1,2006,2007-04-15,Bayern Munich,Leverkusen,2,1,H
6145,D1,2006,2007-05-12,Hertha,Leverkusen,2,3,A
6146,D1,2006,2006-10-28,M'gladbach,Leverkusen,0,2,A
6147,D1,2006,2007-04-29,Cottbus,Leverkusen,2,1,H
6148,D1,2006,2007-03-11,Hamburg,Leverkusen,0,0,D
6149,D1,2006,2006-09-23,Hannover,Leverkusen,1,1,D
6150,D1,2006,2007-01-28,Aachen,Leverkusen,2,3,A
6151,D1,2006,2006-09-17,Ein Frankfurt,Leverkusen,3,1,H
6152,D1,2006,2006-10-14,Stuttgart,Leverkusen,3,0,H
6153,D1,2006,2006-12-17,Dortmund,Leverkusen,1,2,A
6154,D1,2006,2006-08-19,Werder Bremen,Leverkusen,2,1,H
6155,D1,2006,2006-11-08,Bochum,Leverkusen,1,3,A
6156,D1,2006,2007-02-03,Wolfsburg,Leverkusen,3,2,H
6157,D1,2006,2007-02-25,Schalke 04,Leverkusen,0,1,A
6158,D1,2006,2007-04-08,Werder Bremen,Nurnberg,1,0,H
6159,D1,2006,2006-11-04,Hertha,Nurnberg,2,1,H
6160,D1,2006,2007-02-11,Bochum,Nurnberg,0,2,A
6161,D1,2006,2006-11-25,Wolfsburg,Nurnberg,1,1,D
6162,D1,2006,2007-03-17,Dortmund,Nurnberg,0,0,D
6163,D1,2006,2006-09-24,Cottbus,Nurnberg,1,1,D
6164,D1,2006,2007-02-24,Mainz,Nurnberg,2,1,H
6165,D1,2006,2006-08-12,Stuttgart,Nurnberg,0,3,A
6166,D1,2006,2007-05-19,Hannover,Nurnberg,0,3,A
6167,D1,2006,2007-04-21,Leverkusen,Nurnberg,2,0,H
6168,D1,2006,2006-10-22,Ein Frankfurt,Nurnberg,2,2,D
6169,D1,2006,2007-01-30,M'gladbach,Nurnberg,0,0,D
6170,D1,2006,2006-11-12,Aachen,Nurnberg,1,1,D
6171,D1,2006,2006-08-26,Bayern Munich,Nurnberg,0,0,D
6172,D1,2006,2007-05-05,Schalke 04,Nurnberg,1,0,H
6173,D1,2006,2007-03-03,Bielefeld,Nurnberg,3,2,H
6174,D1,2006,2006-12-09,Hamburg,Nurnberg,0,0,D
6175,D1,2006,2006-10-01,Leverkusen,Schalke 04,3,1,H
6176,D1,2006,2006-11-18,Cottbus,Schalke 04,2,4,A
6177,D1,2006,2007-03-10,Hannover,Schalke 04,1,1,D
6178,D1,2006,2006-12-16,Bielefeld,Schalke 04,0,1,A
6179,D1,2006,2007-05-12,Dortmund,Schalke 04,2,0,H
6180,D1,2006,2006-10-14,Hamburg,Schalke 04,1,2,A
6181,D1,2006,2006-11-08,M'gladbach,Schalke 04,0,2,A
6182,D1,2006,2006-10-29,Stuttgart,Schalke 04,3,0,H
6183,D1,2006,2007-02-17,Wolfsburg,Schalke 04,2,2,D
6184,D1,2006,2007-02-04,Werder Bremen,Schalke 04,0,2,A
6185,D1,2006,2007-03-31,Bayern Munich,Schalke 04,2,0,H
6186,D1,2006,2006-12-03,Nurnberg,Schalke 04,0,0,D
6187,D1,2006,2006-09-17,Hertha,Schalke 04,2,0,H
6188,D1,2006,2007-01-27,Ein Frankfurt,Schalke 04,1,3,A
6189,D1,2006,2007-04-14,Mainz,Schalke 04,0,3,A
6190,D1,2006,2007-04-27,Bochum,Schalke 04,2,1,H
6191,D1,2006,2006-08-19,Aachen,Schalke 04,0,1,A
6192,D1,2006,2007-02-16,Ein Frankfurt,Stuttgart,0,4,A
6193,D1,2006,2006-10-01,Hertha,Stuttgart,2,2,D
6194,D1,2006,2006-11-04,Aachen,Stuttgart,2,4,A
6195,D1,2006,2007-04-07,Hamburg,Stuttgart,2,4,A
6196,D1,2006,2006-11-12,Hannover,Stuttgart,1,2,A
6197,D1,2006,2007-04-28,M'gladbach,Stuttgart,0,1,A
6198,D1,2006,2007-05-12,Bochum,Stuttgart,2,3,A
6199,D1,2006,2006-11-18,Bayern Munich,Stuttgart,2,1,H
6200,D1,2006,2006-08-20,Bielefeld,Stuttgart,2,3,A
6201,D1,2006,2006-12-16,Cottbus,Stuttgart,0,0,D
6202,D1,2006,2006-09-16,Werder Bremen,Stuttgart,2,3,A
6203,D1,2006,2007-01-27,Nurnberg,Stuttgart,4,1,H
6204,D1,2006,2006-10-21,Wolfsburg,Stuttgart,1,1,D
6205,D1,2006,2007-03-17,Schalke 04,Stuttgart,1,0,H
6206,D1,2006,2007-03-03,Leverkusen,Stuttgart,3,1,H
6207,D1,2006,2006-12-01,Mainz,Stuttgart,0,0,D
6208,D1,2006,2007-02-04,Dortmund,Stuttgart,0,1,A
6209,D1,2006,2007-01-31,Leverkusen,Werder Bremen,0,2,A
6210,D1,2006,2006-08-13,Hannover,Werder Bremen,2,4,A
6211,D1,2006,2007-03-11,Bayern Munich,Werder Bremen,1,1,D
6212,D1,2006,2007-05-19,Wolfsburg,Werder Bremen,0,2,A
6213,D1,2006,2007-05-06,Hertha,Werder Bremen,1,4,A
6214,D1,2006,2006-09-23,Hamburg,Werder Bremen,1,1,D
6215,D1,2006,2006-08-25,Schalke 04,Werder Bremen,2,0,H
6216,D1,2006,2007-04-29,Bielefeld,Werder Bremen,3,2,H
6217,D1,2006,2006-11-07,Nurnberg,Werder Bremen,1,2,A
6218,D1,2006,2007-03-31,Cottbus,Werder Bremen,0,0,D
6219,D1,2006,2007-04-15,Dortmund,Werder Bremen,0,2,A
6220,D1,2006,2007-02-10,Stuttgart,Werder Bremen,4,1,H
6221,D1,2006,2006-11-18,Aachen,Werder Bremen,2,2,D
6222,D1,2006,2006-10-27,Mainz,Werder Bremen,1,6,A
6223,D1,2006,2006-12-09,Ein Frankfurt,Werder Bremen,2,6,A
6224,D1,2006,2007-02-25,M'gladbach,Werder Bremen,2,2,D
6225,D1,2006,2006-10-14,Bochum,Werder Bremen,0,6,A
6226,D1,2006,2007-02-18,Bielefeld,Bochum,1,3,A
6227,D1,2006,2006-09-30,Aachen,Bochum,2,1,H
6228,D1,2006,2006-12-09,Stuttgart,Bochum,1,0,H
6229,D1,2006,2006-09-16,Nurnberg,Bochum,1,1,D
6230,D1,2006,2006-11-11,Hertha,Bochum,3,3,D
6231,D1,2006,2007-02-03,Cottbus,Bochum,0,0,D
6232,D1,2006,2006-08-12,Mainz,Bochum,2,1,H
6233,D1,2006,2006-11-24,Schalke 04,Bochum,2,1,H
6234,D1,2006,2007-04-08,Leverkusen,Bochum,1,4,A
6235,D1,2006,2007-01-30,Bayern Munich,Bochum,0,0,D
6236,D1,2006,2007-04-21,Ein Frankfurt,Bochum,0,3,A
6237,D1,2006,2007-03-03,Werder Bremen,Bochum,3,0,H
6238,D1,2006,2007-03-17,Wolfsburg,Bochum,3,1,H
6239,D1,2006,2007-05-19,M'gladbach,Bochum,0,2,A
6240,D1,2006,2006-11-03,Hannover,Bochum,0,2,A
6241,D1,2006,2007-05-05,Hamburg,Bochum,0,3,A
6242,D1,2006,2006-10-20,Dortmund,Bochum,1,1,D
6243,D2,2006,2006-09-15,RW Essen,CZ Jena,4,4,D
6244,D2,2006,2006-11-03,Hansa Rostock,CZ Jena,1,1,D
6245,D2,2006,2006-12-08,Kaiserslautern,CZ Jena,0,0,D
6246,D2,2006,2007-05-06,Burghausen,CZ Jena,1,1,D
6247,D2,2006,2007-04-08,Greuther Furth,CZ Jena,2,0,H
6248,D2,2006,2006-10-20,Karlsruhe,CZ Jena,4,1,H
6249,D2,2006,2007-02-04,FC Koln,CZ Jena,1,0,H
6250,D2,2006,2007-03-02,Unterhaching,CZ Jena,2,0,H
6251,D2,2006,2006-11-12,Erzgebirge Aue,CZ Jena,5,1,H
6252,D2,2006,2007-05-20,Augsburg,CZ Jena,1,2,A
6253,D2,2006,2006-10-01,Munich 1860,CZ Jena,2,0,H
6254,D2,2006,2007-01-26,Braunschweig,CZ Jena,1,0,H
6255,D2,2006,2006-08-11,Offenbach,CZ Jena,2,2,D
6256,D2,2006,2007-03-16,Koblenz,CZ Jena,0,0,D
6257,D2,2006,2007-02-18,Paderborn,CZ Jena,0,1,A
6258,D2,2006,2007-04-22,Freiburg,CZ Jena,1,3,A
6259,D2,2006,2006-11-24,Duisburg,CZ Jena,4,0,H
6260,D1,2006,2007-05-12,Bielefeld,Hannover,3,1,H
6261,D1,2006,2006-09-29,Dortmund,Hannover,2,2,D
6262,D1,2006,2007-04-28,Mainz,Hannover,1,2,A
6263,D1,2006,2007-02-03,Aachen,Hannover,1,4,A
6264,D1,2006,2007-04-14,Stuttgart,Hannover,2,1,H
6265,D1,2006,2007-02-17,Leverkusen,Hannover,0,1,A
6266,D1,2006,2006-12-16,Nurnberg,Hannover,3,1,H
6267,D1,2006,2006-10-21,Schalke 04,Hannover,2,1,H
6268,D1,2006,2006-10-28,Hamburg,Hannover,0,0,D
6269,D1,2006,2007-01-28,Werder Bremen,Hannover,3,0,H
6270,D1,2006,2006-09-15,Wolfsburg,Hannover,1,2,A
6271,D1,2006,2007-03-03,Ein Frankfurt,Hannover,2,0,H
6272,D1,2006,2006-08-19,Hertha,Hannover,4,0,H
6273,D1,2006,2006-11-19,M'gladbach,Hannover,0,1,A
6274,D1,2006,2006-11-08,Bayern Munich,Hannover,0,1,A
6275,D1,2006,2006-12-02,Cottbus,Hannover,0,1,A
6276,D1,2006,2007-04-01,Bochum,Hannover,2,0,H
6277,D2,2006,2007-02-09,Kaiserslautern,Hansa Rostock,1,1,D
6278,D2,2006,2006-10-29,FC Koln,Hansa Rostock,2,2,D
6279,D2,2006,2006-10-15,Burghausen,Hansa Rostock,0,1,A
6280,D2,2006,2006-09-24,Augsburg,Hansa Rostock,1,1,D
6281,D2,2006,2007-05-13,Munich 1860,Hansa Rostock,1,2,A
6282,D2,2006,2007-01-28,Erzgebirge Aue,Hansa Rostock,3,0,H
6283,D2,2006,2006-11-07,Paderborn,Hansa Rostock,0,2,A
6284,D2,2006,2006-08-13,Freiburg,Hansa Rostock,0,0,D
6285,D2,2006,2006-08-27,Greuther Furth,Hansa Rostock,1,3,A
6286,D2,2006,2006-12-15,Unterhaching,Hansa Rostock,0,0,D
6287,D2,2006,2007-02-26,Duisburg,Hansa Rostock,1,2,A
6288,D2,2006,2007-03-11,Offenbach,Hansa Rostock,1,1,D
6289,D2,2006,2006-11-20,Karlsruhe,Hansa Rostock,4,4,D
6290,D2,2006,2007-04-13,Braunschweig,Hansa Rostock,1,1,D
6291,D2,2006,2007-03-30,CZ Jena,Hansa Rostock,1,2,A
6292,D2,2006,2007-04-30,RW Essen,Hansa Rostock,0,0,D
6293,D2,2006,2006-12-01,Koblenz,Hansa Rostock,0,3,A
6294,D1,2006,2007-04-28,Aachen,Hertha,0,4,A
6295,D1,2006,2007-01-31,Hannover,Hertha,5,0,H
6296,D1,2006,2006-08-13,Wolfsburg,Hertha,0,0,D
6297,D1,2006,2006-10-28,Cottbus,Hertha,2,0,H
6298,D1,2006,2007-02-10,Schalke 04,Hertha,2,0,H
6299,D1,2006,2007-05-19,Ein Frankfurt,Hertha,1,2,A
6300,D1,2006,2007-03-31,Nurnberg,Hertha,2,1,H
6301,D1,2006,2007-03-10,M'gladbach,Hertha,3,1,H
6302,D1,2006,2007-02-23,Stuttgart,Hertha,0,0,D
6303,D1,2006,2006-11-18,Dortmund,Hertha,1,2,A
6304,D1,2006,2006-12-08,Leverkusen,Hertha,2,1,H
6305,D1,2006,2006-12-02,Werder Bremen,Hertha,3,1,H
6306,D1,2006,2006-08-27,Hamburg,Hertha,1,1,D
6307,D1,2006,2006-11-08,Bielefeld,Hertha,2,2,D
6308,D1,2006,2006-10-14,Bayern Munich,Hertha,4,2,H
6309,D1,2006,2007-04-14,Bochum,Hertha,1,3,A
6310,D1,2006,2006-09-23,Mainz,Hertha,1,1,D
6311,D1,2006,2007-03-18,Werder Bremen,Mainz,2,0,H
6312,D1,2006,2006-09-30,Nurnberg,Mainz,1,1,D
6313,D1,2006,2006-08-19,Dortmund,Mainz,1,1,D
6314,D1,2006,2006-10-21,Bielefeld,Mainz,1,0,H
6315,D1,2006,2006-11-11,Schalke 04,Mainz,4,0,H
6316,D1,2006,2007-05-19,Bayern Munich,Mainz,5,2,H
6317,D1,2006,2007-03-04,Aachen,Mainz,2,1,H
6318,D1,2006,2007-04-07,Wolfsburg,Mainz,3,2,H
6319,D1,2006,2007-01-27,Bochum,Mainz,0,1,A
6320,D1,2006,2007-05-05,Stuttgart,Mainz,2,0,H
6321,D1,2006,2007-02-03,Ein Frankfurt,Mainz,0,0,D
6322,D1,2006,2007-02-17,Hertha,Mainz,1,2,A
6323,D1,2006,2006-12-09,M'gladbach,Mainz,1,1,D
6324,D1,2006,2006-11-25,Hannover,Mainz,1,0,H
6325,D1,2006,2007-04-22,Hamburg,Mainz,2,2,D
6326,D1,2006,2006-09-16,Cottbus,Mainz,2,0,H
6327,D1,2006,2006-11-04,Leverkusen,Mainz,1,1,D
6328,D2,2006,2007-01-28,Offenbach,Munich 1860,2,1,H
6329,D2,2006,2006-12-10,Hansa Rostock,Munich 1860,1,1,D
6330,D2,2006,2007-02-23,CZ Jena,Munich 1860,3,1,H
6331,D2,2006,2007-04-29,Koblenz,Munich 1860,2,1,H
6332,D2,2006,2006-10-13,Braunschweig,Munich 1860,2,0,H
6333,D2,2006,2007-04-13,Paderborn,Munich 1860,3,0,H
6334,D2,2006,2007-02-11,Freiburg,Munich 1860,3,0,H
6335,D2,2006,2006-10-27,Augsburg,Munich 1860,3,0,H
6336,D2,2006,2006-11-07,Karlsruhe,Munich 1860,4,1,H
6337,D2,2006,2006-08-28,Burghausen,Munich 1860,0,2,A
6338,D2,2006,2007-04-01,RW Essen,Munich 1860,0,2,A
6339,D2,2006,2007-05-20,Erzgebirge Aue,Munich 1860,2,2,D
6340,D2,2006,2006-08-13,Greuther Furth,Munich 1860,1,1,D
6341,D2,2006,2006-09-24,Duisburg,Munich 1860,0,0,D
6342,D2,2006,2007-03-12,Kaiserslautern,Munich 1860,2,1,H
6343,D2,2006,2006-12-03,Unterhaching,Munich 1860,5,1,H
6344,D2,2006,2006-11-19,FC Koln,Munich 1860,1,2,A
6345,D1,2006,2006-10-28,Bochum,Wolfsburg,0,1,A
6346,D1,2006,2006-08-19,Ein Frankfurt,Wolfsburg,0,0,D
6347,D1,2006,2006-11-19,Bielefeld,Wolfsburg,0,0,D
6348,D1,2006,2006-12-17,Werder Bremen,Wolfsburg,2,1,H
6349,D1,2006,2007-04-28,Nurnberg,Wolfsburg,1,1,D
6350,D1,2006,2006-10-14,M'gladbach,Wolfsburg,3,1,H
6351,D1,2006,2006-11-07,Mainz,Wolfsburg,1,2,A
6352,D1,2006,2006-08-26,Leverkusen,Wolfsburg,1,1,D
6353,D1,2006,2006-12-02,Dortmund,Wolfsburg,1,0,H
6354,D1,2006,2007-04-01,Hamburg,Wolfsburg,1,0,H
6355,D1,2006,2007-02-09,Hannover,Wolfsburg,2,2,D
6356,D1,2006,2007-04-14,Cottbus,Wolfsburg,3,2,H
6357,D1,2006,2006-09-23,Schalke 04,Wolfsburg,2,0,H
6358,D1,2006,2007-01-27,Hertha,Wolfsburg,2,1,H
6359,D1,2006,2007-03-10,Stuttgart,Wolfsburg,0,0,D
6360,D1,2006,2007-02-24,Bayern Munich,Wolfsburg,2,1,H
6361,D1,2006,2007-05-12,Aachen,Wolfsburg,2,2,D
6362,D1,2006,2007-04-07,Schalke 04,M'gladbach,2,0,H
6363,D1,2006,2006-09-16,Aachen,M'gladbach,4,2,H
6364,D1,2006,2006-11-11,Hamburg,M'gladbach,1,1,D
6365,D1,2006,2007-02-17,Dortmund,M'gladbach,1,0,H
6366,D1,2006,2007-01-27,Cottbus,M'gladbach,3,1,H
6367,D1,2006,2006-11-26,Stuttgart,M'gladbach,1,0,H
6368,D1,2006,2007-04-22,Hannover,M'gladbach,1,0,H
6369,D1,2006,2007-03-18,Leverkusen,M'gladbach,1,0,H
6370,D1,2006,2006-08-18,Nurnberg,M'gladbach,1,0,H
6371,D1,2006,2006-09-30,Werder Bremen,M'gladbach,3,0,H
6372,D1,2006,2006-12-15,Bochum,M'gladbach,2,0,H
6373,D1,2006,2006-11-05,Ein Frankfurt,M'gladbach,1,0,H
6374,D1,2006,2006-12-02,Bayern Munich,M'gladbach,1,1,D
6375,D1,2006,2006-10-21,Hertha,M'gladbach,2,1,H
6376,D1,2006,2007-03-03,Wolfsburg,M'gladbach,1,0,H
6377,D1,2006,2007-05-12,Mainz,M'gladbach,3,0,H
