production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
8671,20240621,T014000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,11.41703,NW,1797.83182
8672,20240621,T014000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.09717,W,1101.04784
8673,20240621,T014000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.40986,W,895.30657
8674,20240621,T015000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Preventive Maintenance,Maintenance,5.27512,SW,0.0
8675,20240621,T015000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,17.88105,E,674.1808
8676,20240621,T015000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,7.97607,NW,989.35638
8677,20240621,T020000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,22.62288,E,840.2041
8678,20240621,T020000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,19.95587,NE,651.63707
8679,20240621,T020000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,3.8823,S,808.92365
8680,20240621,T021000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,8.5664,SE,947.11816
8681,20240621,T021000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,24.69798,SW,971.77413
8682,20240621,T021000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,23.79051,SW,835.7401
8683,20240621,T022000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,8.77528,S,764.14948
8684,20240621,T022000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,11.28411,NE,1466.70656
8685,20240621,T022000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,10.91554,W,1498.01845
8686,20240621,T023000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,2.6649,NE,586.32903
8687,20240621,T023000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,7.00979,W,1260.54559
8688,20240621,T023000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,13.71671,SE,1357.79819
8689,20240621,T024000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Preventive Maintenance,Maintenance,14.69282,S,0.0
8690,20240621,T024000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,17.17677,E,1621.51442
8691,20240621,T024000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,5.97274,E,1924.75571
8692,20240621,T025000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,8.67507,SE,1197.89773
8693,20240621,T025000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,3.15469,E,1843.80267
8694,20240621,T025000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,17.36254,NE,604.99254
8695,20240621,T030000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,7.68164,SE,744.90688
8696,20240621,T030000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,3.15043,S,1803.99995
8697,20240621,T030000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,9.97258,S,1436.60853
8698,20240621,T031000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,19.79776,N,1714.67736
8699,20240621,T031000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,9.86459,NE,1120.77223
8700,20240621,T031000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,3.91066,W,1827.72735
8701,20240621,T032000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,24.78091,S,917.89578
8702,20240621,T032000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,11.2431,SW,910.6985
8703,20240621,T032000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,16.62806,NE,1518.85703
8704,20240621,T033000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,15.45957,NE,679.91933
8705,20240621,T033000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.34409,W,671.0223
8706,20240621,T033000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,13.21195,NE,604.62173
8707,20240621,T034000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,9.80353,E,1921.06509
8708,20240621,T034000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,8.6107,N,648.0569
8709,20240621,T034000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,3.87818,NW,1541.33441
8710,20240621,T035000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,17.78987,SE,1111.48359
8711,20240621,T035000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,9.2729,E,1723.81069
8712,20240621,T035000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,22.98886,W,777.90934
8713,20240621,T040000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,21.64225,W,1152.10398
8714,20240621,T040000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,13.74274,S,1403.8611
8715,20240621,T040000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,12.77851,W,1789.5881
8716,20240621,T041000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,7.46173,W,1756.89462
8717,20240621,T041000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,5.72847,NW,997.28879
8718,20240621,T041000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,18.88202,NE,1709.17998
8719,20240621,T042000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,7.59795,E,504.12764
8720,20240621,T042000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,19.52928,S,1940.90629
8721,20240621,T042000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,7.94495,NE,1677.87654
8722,20240621,T043000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,9.91419,NE,1569.53638
8723,20240621,T043000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,22.09779,NW,1521.93121
8724,20240621,T043000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Reactive Maintenance,Maintenance,4.13128,NW,0.0
8725,20240621,T044000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,8.98166,S,1596.02976
8726,20240621,T044000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,6.37176,NW,1866.59751
8727,20240621,T044000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,4.98247,SW,1969.13439
8728,20240621,T045000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,17.43425,SE,1741.85995
8729,20240621,T045000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,23.65396,S,1146.48352
8730,20240621,T045000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,19.02851,E,1376.13697
8731,20240621,T050000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,11.93642,NW,1727.22015
8732,20240621,T050000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.90827,N,1348.8414
8733,20240621,T050000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,2.83107,W,1652.35397
8734,20240621,T051000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Preventive Maintenance,Maintenance,15.96095,NE,0.0
8735,20240621,T051000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,16.94561,E,983.09633
8736,20240621,T051000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,6.06276,SE,720.08194
8737,20240621,T052000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,11.10459,N,1219.19977
8738,20240621,T052000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Fault,Engineering,13.23331,NW,0.0
8739,20240621,T052000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,6.65189,NW,1944.74927
8740,20240621,T053000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,9.87061,SW,647.60879
8741,20240621,T053000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,20.37922,SW,531.02067
8742,20240621,T053000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,18.58034,NW,1337.21613
8743,20240621,T054000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Fault,Engineering,7.49849,SW,0.0
8744,20240621,T054000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,10.70174,S,890.0091
8745,20240621,T054000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,24.11803,SE,774.48156
8746,20240621,T055000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Inspection,Maintenance,14.79417,N,0.0
8747,20240621,T055000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,4.38534,SW,1140.59631
8748,20240621,T055000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.2183,NE,1297.86144
8749,20240621,T060000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,3.53718,E,671.56122
8750,20240621,T060000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,4.66015,NW,852.88367
8751,20240621,T060000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,12.6235,SW,1365.01644
8752,20240621,T061000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,13.81741,E,753.32484
8753,20240621,T061000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,20.39385,W,1197.69185
8754,20240621,T061000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,10.62297,NW,1570.28144
8755,20240621,T062000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,21.73453,NE,1460.18207
8756,20240621,T062000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Inspection,Maintenance,7.48411,E,0.0
8757,20240621,T062000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,17.89452,NW,1750.26841
8758,20240621,T063000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,22.51663,E,1368.35029
8759,20240621,T063000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,4.04284,NE,994.89472
8760,20240621,T063000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,21.90171,W,805.17691
8761,20240621,T064000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,10.36779,S,1665.55699
8762,20240621,T064000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.27531,NW,1460.78715
8763,20240621,T064000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,24.2454,N,1014.17077
8764,20240621,T065000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,20.70623,SW,1584.2076
8765,20240621,T065000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,15.34463,W,1384.83548
8766,20240621,T065000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,12.18248,N,1050.26871
8767,20240621,T070000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,4.42905,S,1319.24368
8768,20240621,T070000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,2.53358,S,935.17544
8769,20240621,T070000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,11.81833,N,760.67149
8770,20240621,T071000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,6.483,E,1197.08703
8771,20240621,T071000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,3.32366,S,1038.52848
8772,20240621,T071000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,20.48112,E,1186.3014
8773,20240621,T072000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,21.41714,S,1337.90812
8774,20240621,T072000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.87449,NW,1034.35862
8775,20240621,T072000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,24.43367,NW,1396.18716
8776,20240621,T073000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,17.5108,NW,949.2966
8777,20240621,T073000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,22.75248,S,1177.01305
8778,20240621,T073000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Offline,Operations,9.04948,N,0.0
8779,20240621,T074000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,6.17006,NW,866.82114
8780,20240621,T074000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.80434,NE,1019.23957
8781,20240621,T074000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Offline,Operations,12.33934,E,0.0
8782,20240621,T075000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,3.21036,E,1396.04172
8783,20240621,T075000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.32113,NE,558.45058
8784,20240621,T075000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.18777,N,1534.33195
8785,20240621,T080000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,19.53789,SE,523.10736
8786,20240621,T080000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.07749,W,913.8585
8787,20240621,T080000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,6.20842,N,1072.70374
8788,20240621,T081000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,18.81852,SE,1496.68597
8789,20240621,T081000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Offline,Operations,5.75595,W,0.0
8790,20240621,T081000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,11.92498,SE,712.75178
8791,20240621,T082000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,6.81959,NE,684.01
8792,20240621,T082000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,9.10611,SE,1978.84235
8793,20240621,T082000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,14.56849,S,969.88774
8794,20240621,T083000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,15.28466,SE,565.24116
8795,20240621,T083000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.19157,W,1139.31969
8796,20240621,T083000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Offline,Operations,8.22691,E,0.0
8797,20240621,T084000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,13.71577,NE,1306.43958
8798,20240621,T084000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,14.932,NE,1943.07771
8799,20240621,T084000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,19.2997,W,1759.40005
8800,20240621,T085000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Inspection,Maintenance,22.25159,SE,0.0
8801,20240621,T085000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.25352,S,1704.74707
8802,20240621,T085000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,12.37897,N,1798.24408
8803,20240621,T090000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,23.03223,NE,837.77826
8804,20240621,T090000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,9.81542,NW,923.99422
8805,20240621,T090000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,20.28104,NW,665.01071
8806,20240621,T091000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,14.73947,SW,1371.67154
8807,20240621,T091000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,11.53772,W,643.00459
8808,20240621,T091000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.61503,N,1146.53197
8809,20240621,T092000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,12.23977,N,1732.75285
8810,20240621,T092000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,18.02011,SE,989.39989
8811,20240621,T092000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Offline,Operations,8.73421,NE,0.0
8812,20240621,T093000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,24.52091,N,1849.7663
8813,20240621,T093000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,22.44714,E,1742.81591
8814,20240621,T093000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,5.85539,SW,587.08699
8815,20240621,T094000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,7.7383,SW,550.86461
8816,20240621,T094000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.40447,SE,1477.79201
8817,20240621,T094000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,21.42139,N,1912.16022
8818,20240621,T095000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,2.85042,SE,1514.84724
8819,20240621,T095000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,21.99923,S,1212.17317
8820,20240621,T095000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.54393,E,1028.06222
8821,20240621,T100000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,13.58049,NE,770.15046
8822,20240621,T100000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,22.97529,E,1620.68914
8823,20240621,T100000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,8.37291,SW,1428.79089
8824,20240621,T101000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,20.37352,NE,1907.24604
8825,20240621,T101000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,11.9663,N,815.30724
8826,20240621,T101000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,5.26427,N,509.80281
8827,20240621,T102000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,12.68221,NE,1355.8799
8828,20240621,T102000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,15.26624,S,1252.81898
8829,20240621,T102000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,5.06296,S,1485.14973
8830,20240621,T103000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Inspection,Maintenance,8.17203,W,0.0
8831,20240621,T103000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,3.05979,NW,1945.88678
8832,20240621,T103000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,5.41555,SW,1248.93859
8833,20240621,T104000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Fault,Engineering,17.8091,E,0.0
8834,20240621,T104000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,13.61486,SW,1094.31263
8835,20240621,T104000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,20.65383,NE,765.28377
8836,20240621,T105000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Offline,Operations,11.84558,SE,0.0
8837,20240621,T105000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,7.45232,SE,586.20369
8838,20240621,T105000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Online,Operations,2.52058,E,1745.20977
8839,20240621,T110000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,9.29437,E,1110.42859
8840,20240621,T110000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,18.28392,S,1570.36219
8841,20240621,T110000,AM,Turbine C,2500,Location 3,"""40.7128""","""-74.0060""",Region C,Preventive Maintenance,Maintenance,8.07035,E,0.0
8842,20240621,T111000,AM,Turbine A,1500,Location 1,"""34.0522""","""-118.2437""",Region A,Online,Operations,4.93913,E,1125.5737
8843,20240621,T111000,AM,Turbine B,2000,Location 2,"""36.7783""","""-119.4179""",Region B,Online,Operations,4.27841,S,1708.0309
