production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
8259,20240620,T024000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,15.87356,W,1456.91207
8260,20240620,T025000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,4.30449,NE,1011.53724
8261,20240620,T025000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,24.80791,E,626.8183
8262,20240620,T025000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,21.47302,S,1674.9
8263,20240620,T030000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,11.71767,NE,1630.47491
8264,20240620,T030000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,3.02175,S,1670.43608
8265,20240620,T030000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,9.12119,E,843.80966
8266,20240620,T031000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,10.27959,E,1494.95639
8267,20240620,T031000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,7.81206,NW,1247.28853
8268,20240620,T031000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,12.4165,W,1409.24736
8269,20240620,T032000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,8.31449,W,1424.03452
8270,20240620,T032000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,13.37057,W,605.62648
8271,20240620,T032000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,23.07731,SE,654.16151
8272,20240620,T033000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,2.85026,NE,1123.60665
8273,20240620,T033000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,23.45175,NE,1283.9051
8274,20240620,T033000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,24.10455,W,864.16458
8275,20240620,T034000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,10.30324,SW,948.68769
8276,20240620,T034000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,12.12214,S,550.27705
8277,20240620,T034000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,9.46852,NW,918.85186
8278,20240620,T035000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,23.73614,W,1320.61257
8279,20240620,T035000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.55602,W,1918.26109
8280,20240620,T035000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Reactive Maintenance,Maintenance,7.83807,SW,0.0
8281,20240620,T040000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,4.78815,W,1173.30501
8282,20240620,T040000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,23.77908,NW,1742.17719
8283,20240620,T040000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,24.15353,W,1304.59786
8284,20240620,T041000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,11.28003,SE,1191.34256
8285,20240620,T041000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,5.52351,N,549.2174
8286,20240620,T041000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,13.48267,NE,943.08405
8287,20240620,T042000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,23.50909,S,1575.48529
8288,20240620,T042000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,8.19127,SW,717.52296
8289,20240620,T042000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,19.18641,N,1835.91551
8290,20240620,T043000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,17.21512,SW,1950.87942
8291,20240620,T043000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,23.84514,S,1892.84462
8292,20240620,T043000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,6.74363,SW,655.63784
8293,20240620,T044000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Fault,Engineering,14.21409,NW,0.0
8294,20240620,T044000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,15.55623,NE,1168.67627
8295,20240620,T044000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,5.35797,E,1849.19272
8296,20240620,T045000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,19.06657,N,1877.94583
8297,20240620,T045000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,18.63957,NE,587.18005
8298,20240620,T045000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,14.41119,W,1897.68918
8299,20240620,T050000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,4.52387,SE,1651.75889
8300,20240620,T050000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,20.82275,N,1718.68669
8301,20240620,T050000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Offline,Operations,24.95082,S,0.0
8302,20240620,T051000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,2.53546,SE,1515.25892
8303,20240620,T051000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,19.47419,S,847.04161
8304,20240620,T051000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,3.17517,NE,1132.65743
8305,20240620,T052000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,24.81612,W,1628.23819
8306,20240620,T052000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,24.80382,W,609.14571
8307,20240620,T052000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,20.2772,S,828.66946
8308,20240620,T053000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,11.95607,NE,853.8113
8309,20240620,T053000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,6.21123,N,1284.23152
8310,20240620,T053000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,12.34824,SE,1877.15951
8311,20240620,T054000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,5.00143,S,1729.54769
8312,20240620,T054000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.29265,N,1675.11482
8313,20240620,T054000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,13.57161,NE,1342.95101
8314,20240620,T055000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,17.96685,S,884.69009
8315,20240620,T055000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,12.73485,E,681.62662
8316,20240620,T055000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,10.36349,SE,1007.05425
8317,20240620,T060000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,21.83084,SE,1593.02124
8318,20240620,T060000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,21.11077,SE,1292.0329
8319,20240620,T060000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,19.28873,S,1075.6431
8320,20240620,T061000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Preventive Maintenance,Maintenance,9.49364,NE,0.0
8321,20240620,T061000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,9.30527,NE,1040.69733
8322,20240620,T061000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,2.80331,SE,584.23544
8323,20240620,T062000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,8.8123,NW,1432.88458
8324,20240620,T062000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,3.86925,NE,840.87646
8325,20240620,T062000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,22.64369,N,552.33557
8326,20240620,T063000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,19.30628,NW,1045.19229
8327,20240620,T063000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,6.34379,E,701.71548
8328,20240620,T063000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,7.00009,SW,559.58508
8329,20240620,T064000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,18.74425,W,1685.71469
8330,20240620,T064000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.80976,W,1619.95596
8331,20240620,T064000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,19.3314,SW,1219.55334
8332,20240620,T065000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,21.80493,NW,501.22385
8333,20240620,T065000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Preventive Maintenance,Maintenance,21.78747,E,0.0
8334,20240620,T065000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,7.45367,N,1087.11346
8335,20240620,T070000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,12.01436,SE,1628.16428
8336,20240620,T070000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,15.96629,W,1540.24398
8337,20240620,T070000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,15.96181,SE,633.20842
8338,20240620,T071000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,18.96845,NE,1772.55783
8339,20240620,T071000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.7902,S,1527.46853
8340,20240620,T071000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Reactive Maintenance,Maintenance,8.68141,NE,0.0
8341,20240620,T072000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,12.20811,S,1139.90676
8342,20240620,T072000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.04271,NW,1742.10578
8343,20240620,T072000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,21.10418,W,641.41497
8344,20240620,T073000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,6.09489,SE,1053.61411
8345,20240620,T073000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,2.73448,W,500.51742
8346,20240620,T073000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Reactive Maintenance,Maintenance,12.26177,SE,0.0
8347,20240620,T074000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,3.21583,NE,1928.53599
8348,20240620,T074000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Reactive Maintenance,Maintenance,9.95645,W,0.0
8349,20240620,T074000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,11.93144,N,546.60948
8350,20240620,T075000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,8.33653,NE,1211.07779
8351,20240620,T075000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,11.47765,SW,1643.11825
8352,20240620,T075000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,6.272,SW,1867.28436
8353,20240620,T080000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,4.48445,S,915.78586
8354,20240620,T080000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,15.92581,E,1043.31084
8355,20240620,T080000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,10.50464,E,1372.17403
8356,20240620,T081000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,23.61316,N,794.31381
8357,20240620,T081000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,20.47397,SE,1599.85295
8358,20240620,T081000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,3.81984,NE,1847.55409
8359,20240620,T082000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,18.99266,S,1827.47853
8360,20240620,T082000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,12.97765,N,1921.4114
8361,20240620,T082000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,13.0498,SE,1185.65561
8362,20240620,T083000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,21.50469,E,1109.53145
8363,20240620,T083000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,16.42042,W,660.82743
8364,20240620,T083000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Preventive Maintenance,Maintenance,6.33162,W,0.0
8365,20240620,T084000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,19.10694,SW,1372.71513
8366,20240620,T084000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,17.90036,NE,1807.65379
8367,20240620,T084000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,13.65549,NW,925.15999
8368,20240620,T085000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,15.14015,NE,1972.59896
8369,20240620,T085000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Preventive Maintenance,Maintenance,23.15778,W,0.0
8370,20240620,T085000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,20.62645,NW,1580.51805
8371,20240620,T090000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,2.78372,N,753.79274
8372,20240620,T090000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,5.68182,NE,1402.5723
8373,20240620,T090000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,14.45553,E,1910.14227
8374,20240620,T091000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,24.45597,NW,1118.44608
8375,20240620,T091000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,13.28379,W,1244.38794
8376,20240620,T091000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,13.41101,S,1710.03963
8377,20240620,T092000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,9.84781,SE,641.25665
8378,20240620,T092000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,21.43469,W,1015.69986
8379,20240620,T092000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,6.78363,S,948.17223
8380,20240620,T093000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Fault,Engineering,19.11216,E,0.0
8381,20240620,T093000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,6.84081,NE,527.89022
8382,20240620,T093000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Reactive Maintenance,Maintenance,18.29804,NE,0.0
8383,20240620,T094000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,6.15574,NW,824.6015
8384,20240620,T094000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,13.99498,N,1099.99404
8385,20240620,T094000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,23.92197,S,1307.68287
8386,20240620,T095000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,8.97015,E,1383.42145
8387,20240620,T095000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,20.4553,E,925.02408
8388,20240620,T095000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,8.89729,W,599.70989
8389,20240620,T100000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,24.05844,E,1818.03794
8390,20240620,T100000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,19.03262,SE,1749.49444
8391,20240620,T100000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Offline,Operations,12.3324,NE,0.0
8392,20240620,T101000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,10.0574,W,793.88372
8393,20240620,T101000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,15.02712,E,1397.25239
8394,20240620,T101000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Offline,Operations,16.90008,SE,0.0
8395,20240620,T102000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,17.3054,E,1117.18324
8396,20240620,T102000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,19.82804,NW,738.26847
8397,20240620,T102000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,21.72323,SW,1607.37092
8398,20240620,T103000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,3.3111,NE,1900.16132
8399,20240620,T103000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,20.27222,N,707.4513
8400,20240620,T103000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,23.39217,W,779.09495
8401,20240620,T104000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,4.60994,N,1454.38829
8402,20240620,T104000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,7.2447,W,949.76226
8403,20240620,T104000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,16.0404,S,1710.10893
8404,20240620,T105000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,2.23961,S,1743.49736
8405,20240620,T105000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,8.8347,SW,509.63376
8406,20240620,T105000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,15.48698,NE,1059.10753
8407,20240620,T110000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,3.77599,SE,751.04979
8408,20240620,T110000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,23.19882,SW,1175.02578
8409,20240620,T110000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,17.85337,NE,1121.59813
8410,20240620,T111000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,14.08039,SW,1766.36897
8411,20240620,T111000,AM,Turbine B,2000,Location 2,L36.7783L,L-119.4179L,Region B,Online,Operations,19.04769,N,588.23614
8412,20240620,T111000,AM,Turbine C,2500,Location 3,L40.7128L,L-74.0060L,Region C,Online,Operations,12.79376,SE,1002.13761
8413,20240620,T112000,AM,Turbine A,1500,Location 1,L34.0522L,L-118.2437L,Region A,Online,Operations,5.99717,W,503.47058
