production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
7368,20240618,01:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.4084,SE,636.79156
7369,20240618,01:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.12539,S,1160.10463
7370,20240618,01:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.22556,SW,1167.351
7371,20240618,01:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.88019,N,918.08054
7372,20240618,01:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.55226,N,1759.81083
7373,20240618,01:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.5321,NE,1189.92843
7374,20240618,01:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.53182,E,531.13984
7375,20240618,01:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.04625,SE,1508.67052
7376,20240618,01:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.90834,NE,1678.20254
7377,20240618,01:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.90009,NE,885.74798
7378,20240618,01:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.976,S,918.03431
7379,20240618,01:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.59821,N,1354.20791
7380,20240618,01:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.92753,NE,1300.40395
7381,20240618,02:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.50346,E,706.61834
7382,20240618,02:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.67177,SE,1671.03514
7383,20240618,02:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.08795,S,1489.29214
7384,20240618,02:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.03034,S,947.11816
7385,20240618,02:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.69798,S,1661.54176
7386,20240618,02:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,10.8605,E,0.0
7387,20240618,02:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.77528,NW,1367.00583
7388,20240618,02:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.01153,N,660.36587
7389,20240618,02:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.30295,NW,767.60898
7390,20240618,02:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,17.00005,NE,0.0
7391,20240618,02:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.6617,NW,1124.36312
7392,20240618,02:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.63384,NE,1327.7927
7393,20240618,02:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.17677,SW,1033.98917
7394,20240618,02:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.05693,SW,1152.93291
7395,20240618,02:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.7011,SW,1331.36706
7396,20240618,02:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.20571,E,1501.9047
7397,20240618,02:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.88753,SE,822.22714
7398,20240618,02:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.26932,E,1803.99995
7399,20240618,03:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.97258,SW,1457.9117
7400,20240618,03:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.25707,NE,1343.25086
7401,20240618,03:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.51851,NW,808.26319
7402,20240618,03:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.09224,W,1985.71132
7403,20240618,03:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.83917,E,1317.94766
7404,20240618,03:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.38746,SE,1518.85703
7405,20240618,03:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.45957,SW,720.95532
7406,20240618,03:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.19774,SW,1477.8763
7407,20240618,03:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.6042,SE,1756.13396
7408,20240618,03:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,17.85515,SW,0.0
7409,20240618,03:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.27021,E,1062.64377
7410,20240618,03:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.46691,W,1529.77422
7411,20240618,03:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.46246,W,1068.38188
7412,20240618,03:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.75384,N,777.90934
7413,20240618,03:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.64225,S,1412.5035
7414,20240618,03:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.37961,NE,1666.74253
7415,20240618,03:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.77368,NW,1170.94872
7416,20240618,03:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,17.23365,SW,0.0
7417,20240618,04:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.62509,SW,1735.77539
7418,20240618,04:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.16058,S,865.08343
7419,20240618,04:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.22852,NW,1096.4756
7420,20240618,04:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.55607,N,1677.87654
7421,20240618,04:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.91419,SE,1528.73138
7422,20240618,04:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,18.31989,NW,0.0
7423,20240618,04:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,4.13128,S,0.0
7424,20240618,04:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.87508,W,1231.50882
7425,20240618,04:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.9545,NE,1047.57166
7426,20240618,04:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.81568,NW,1506.58172
7427,20240618,04:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.63083,SE,1548.3585
7428,20240618,04:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.92882,E,1376.13697
7429,20240618,04:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.93642,NE,1454.56643
7430,20240618,04:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.34094,SE,1565.95089
7431,20240618,04:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.66943,SW,1990.55359
7432,20240618,04:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.68182,NW,983.09633
7433,20240618,04:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.06276,S,1393.84121
7434,20240618,04:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.25522,W,1981.98348
7435,20240618,05:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.54037,NW,1636.69826
7436,20240618,05:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.66094,E,647.60879
7437,20240618,05:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.37922,N,1571.29756
7438,20240618,05:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.01137,SW,1977.65731
7439,20240618,05:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.86352,W,1816.53971
7440,20240618,05:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.24486,S,774.48156
7441,20240618,05:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,14.79417,W,0.0
7442,20240618,05:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,5.10352,NE,0.0
7443,20240618,05:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.2183,W,1986.55152
7444,20240618,05:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.13419,NE,844.67068
7445,20240618,05:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.41088,N,599.26129
7446,20240618,05:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.72823,S,1270.70045
7447,20240618,05:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.53999,W,1839.70837
7448,20240618,05:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.15009,NW,1570.28144
7449,20240618,05:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.73453,SW,1943.41319
7450,20240618,05:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.86611,SW,1536.59901
7451,20240618,05:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.7295,W,1908.75763
7452,20240618,05:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.76304,NE,994.89472
7453,20240618,06:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.90171,N,967.07741
7454,20240618,06:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.60873,S,612.04813
7455,20240618,06:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.73207,SE,1307.93982
7456,20240618,06:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.85677,SE,1719.97123
7457,20240618,06:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.21219,E,1467.6029
7458,20240618,06:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.31321,S,1050.26871
7459,20240618,06:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.42905,SE,874.07131
7460,20240618,06:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.89227,S,1066.54424
7461,20240618,06:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.99696,NE,612.84292
7462,20240618,06:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.02413,SW,586.32567
7463,20240618,06:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.38224,E,774.40349
7464,20240618,06:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.16187,E,1337.90812
7465,20240618,06:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.87449,SE,502.8292
7466,20240618,06:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.61901,NE,1480.17704
7467,20240618,06:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.88921,W,560.42896
7468,20240618,06:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.27074,SE,959.74853
7469,20240618,06:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.17006,E,825.34343
7470,20240618,06:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.3841,E,1873.27218
7471,20240618,07:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.18169,NE,1545.8699
7472,20240618,07:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.99086,S,558.45058
7473,20240618,07:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.18777,E,1266.07834
7474,20240618,07:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.96346,W,628.70553
7475,20240618,07:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.34583,E,1814.93493
7476,20240618,07:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.39851,SW,1596.86012
7477,20240618,07:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.03026,SE,673.98747
7478,20240618,07:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.50223,NW,1709.85927
7479,20240618,07:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.82149,W,903.19142
7480,20240618,07:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.05141,SW,1319.68444
7481,20240618,07:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.64022,NW,522.84488
7482,20240618,07:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.40142,SE,1139.31969
7483,20240618,07:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,8.22691,NW,0.0
7484,20240618,07:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.81863,W,1281.52808
7485,20240618,07:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.12719,S,1744.58876
7486,20240618,07:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.65073,W,1820.7562
7487,20240618,07:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.25352,E,1651.47667
7488,20240618,07:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.63851,N,701.45606
7489,20240618,08:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,7.17927,N,0.0
7490,20240618,08:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,13.4918,NW,0.0
7491,20240618,08:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.28104,NE,738.84674
7492,20240618,08:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.85697,S,1094.28239
7493,20240618,08:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.19274,SW,624.16819
7494,20240618,08:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.09571,SE,1167.81117
7495,20240618,08:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.5762,SE,1931.8089
7496,20240618,08:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.31982,NE,589.08822
7497,20240618,08:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,22.69642,W,0.0
7498,20240618,08:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.59982,SW,846.56692
7499,20240618,08:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.33533,E,1087.30256
7500,20240618,08:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.38852,S,1765.50866
7501,20240618,08:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.81967,E,1860.73243
7502,20240618,08:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,10.38859,S,1514.84724
7503,20240618,08:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.99923,E,1550.09532
7504,20240618,08:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.00544,SE,874.55633
7505,20240618,08:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.14231,NW,1792.36283
7506,20240618,08:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.88265,SW,915.62479
7507,20240618,09:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.45604,N,650.54604
7508,20240618,09:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.78446,S,815.30724
7509,20240618,09:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.26427,NE,734.92773
7510,20240618,09:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.82152,S,1336.71008
7511,20240618,09:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.54322,N,1824.9847
7512,20240618,09:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.53878,W,902.52355
7513,20240618,09:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.05979,NE,1562.44272
7514,20240618,09:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.58956,SW,1979.85035
7515,20240618,09:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.73267,N,1737.11726
7516,20240618,09:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.55717,S,765.28377
7517,20240618,09:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,11.84558,NE,0.0
7518,20240618,09:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.43229,SW,1069.07998
7519,20240618,09:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.09322,NE,906.86194
7520,20240618,09:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.70092,E,1561.99459
7521,20240618,09:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.25648,S,892.91698
7522,20240618,09:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.21929,SW,1518.99407
7523,20240618,09:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.52314,N,1015.61894
7524,20240618,09:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.79579,SW,507.59748
7525,20240618,10:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.58199,SE,668.85577
7526,20240618,10:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.38007,N,1584.83796
7527,20240618,10:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.55427,SE,795.36267
7528,20240618,10:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.98551,S,1595.69973
7529,20240618,10:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.37358,N,1828.83468
7530,20240618,10:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.13057,S,829.47811
7531,20240618,10:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.99812,NE,1912.91062
7532,20240618,10:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.78111,E,1818.2147
7533,20240618,10:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,13.18136,W,0.0
7534,20240618,10:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.52451,N,1854.2554
7535,20240618,10:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.35843,S,768.2757
7536,20240618,10:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.56185,SE,1097.79399
7537,20240618,10:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.60765,S,659.08604
7538,20240618,10:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.65837,W,1471.83215
7539,20240618,10:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.94915,NW,1764.41215
7540,20240618,10:50:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.37337,NW,1688.03384
7541,20240618,10:50:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.54618,NW,1605.65315
7542,20240618,10:50:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,4.04774,NE,0.0
7543,20240618,11:00:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.98755,SW,1465.51299
7544,20240618,11:00:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.02755,NE,905.46066
7545,20240618,11:00:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.38853,NE,595.31088
7546,20240618,11:10:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.46626,S,1409.22944
7547,20240618,11:10:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.1439,S,636.38073
7548,20240618,11:10:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.79436,NE,1348.03307
7549,20240618,11:20:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.64269,E,556.85699
7550,20240618,11:20:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.87784,NE,1002.89635
7551,20240618,11:20:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.12533,W,1103.33175
7552,20240618,11:30:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.98283,E,652.96277
7553,20240618,11:30:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.34365,S,1918.79744
7554,20240618,11:30:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.5124,N,1649.48285
7555,20240618,11:40:00,AM,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.33912,NW,1591.99373
7556,20240618,11:40:00,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.2619,SW,1251.03588
7557,20240618,11:40:00,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.1317,SE,1066.93778
