production_id,date,time,am_pm,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
6545,20240616,033000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.93814,W,1329.15936
6546,20240616,033000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.62449,N,813.84109
6547,20240616,034000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.55495,NW,1232.13984
6548,20240616,034000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.47929,E,754.62626
6549,20240616,034000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,4.83779,S,0.0
6550,20240616,035000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.86237,SW,1862.5342
6551,20240616,035000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.59766,SE,1161.82835
6552,20240616,035000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.21057,NE,1337.84829
6553,20240616,040000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.88352,W,920.2395
6554,20240616,040000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.17599,E,1233.25277
6555,20240616,040000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.74094,E,840.19096
6556,20240616,041000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.64837,S,859.76655
6557,20240616,041000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,6.87983,E,0.0
6558,20240616,041000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.16907,SE,789.1529
6559,20240616,042000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.41955,E,1246.88939
6560,20240616,042000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.27264,N,1757.27473
6561,20240616,042000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.65463,S,1461.94692
6562,20240616,043000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.0539,SE,1557.38934
6563,20240616,043000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.98282,N,1303.98945
6564,20240616,043000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,15.88466,S,0.0
6565,20240616,044000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.77339,E,508.44963
6566,20240616,044000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.09193,W,1159.24461
6567,20240616,044000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.42315,E,922.44503
6568,20240616,045000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Offline,Operations,17.88409,N,0.0
6569,20240616,045000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.77339,NE,1637.42155
6570,20240616,045000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.9341,NW,1360.05917
6571,20240616,050000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.73856,SW,1616.2836
6572,20240616,050000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.97176,NW,1743.53212
6573,20240616,050000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.02431,W,607.62253
6574,20240616,051000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.08588,E,580.59916
6575,20240616,051000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.72153,W,1651.80474
6576,20240616,051000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.61269,E,1547.10829
6577,20240616,052000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.43628,SW,925.30571
6578,20240616,052000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.888,S,663.18377
6579,20240616,052000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.17216,S,1985.90485
6580,20240616,053000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.90327,N,1171.0434
6581,20240616,053000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.36308,SW,1543.3667
6582,20240616,053000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.50924,N,1899.48618
6583,20240616,054000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.95657,E,1693.40082
6584,20240616,054000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.65832,E,1050.81035
6585,20240616,054000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Offline,Operations,6.25826,S,0.0
6586,20240616,055000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.84715,E,786.14674
6587,20240616,055000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.72382,SE,773.31154
6588,20240616,055000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.87804,E,1754.25042
6589,20240616,060000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.98823,W,1654.48013
6590,20240616,060000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.40687,E,1863.36665
6591,20240616,060000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.33151,SW,1602.53492
6592,20240616,061000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.98485,SE,1364.1452
6593,20240616,061000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.15145,W,1912.68778
6594,20240616,061000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.22099,NW,1357.84096
6595,20240616,062000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.37184,N,1353.79142
6596,20240616,062000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.65125,N,1528.32913
6597,20240616,062000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.45994,S,852.6386
6598,20240616,063000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.43676,E,1395.1893
6599,20240616,063000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.62839,SW,1360.84638
6600,20240616,063000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.52684,W,1580.4989
6601,20240616,064000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.64217,NW,1515.70871
6602,20240616,064000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.23058,S,791.33006
6603,20240616,064000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.20314,W,887.5852
6604,20240616,065000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.54376,N,1725.90803
6605,20240616,065000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.94224,N,1562.47568
6606,20240616,065000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.13072,NW,1891.1133
6607,20240616,070000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.60806,SW,1052.35567
6608,20240616,070000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.72436,N,1890.33223
6609,20240616,070000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.53427,NW,676.32431
6610,20240616,071000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.33983,E,1105.37649
6611,20240616,071000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.26716,S,1004.62432
6612,20240616,071000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.7186,W,1380.53889
6613,20240616,072000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.2768,N,746.32376
6614,20240616,072000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.69996,NW,891.6063
6615,20240616,072000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.38989,S,741.82284
6616,20240616,073000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.43196,NE,569.76407
6617,20240616,073000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.34559,NE,1930.9539
6618,20240616,073000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.19763,NW,1580.19077
6619,20240616,074000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.64658,E,1576.86754
6620,20240616,074000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.05576,E,1378.89871
6621,20240616,074000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.55615,NE,1152.44976
6622,20240616,075000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.86234,N,597.18992
6623,20240616,075000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.32634,NW,964.2833
6624,20240616,075000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,22.28036,NE,1223.06828
6625,20240616,080000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.63129,E,870.30539
6626,20240616,080000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.01808,SW,689.204
6627,20240616,080000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.09612,SE,1340.20788
6628,20240616,081000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.40765,W,1229.66154
6629,20240616,081000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.44774,S,1522.68519
6630,20240616,081000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.83153,NE,910.74833
6631,20240616,082000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.94119,E,1314.7527
6632,20240616,082000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.79703,NE,622.91654
6633,20240616,082000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.76579,NW,1773.78661
6634,20240616,083000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.10481,SE,1733.03284
6635,20240616,083000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.35282,E,992.13143
6636,20240616,083000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.38802,N,671.20895
6637,20240616,084000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.03614,W,1065.46419
6638,20240616,084000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Offline,Operations,17.71705,W,0.0
6639,20240616,084000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.81069,W,1857.22569
6640,20240616,085000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.27952,W,741.00334
6641,20240616,085000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.83208,NW,1549.22297
6642,20240616,085000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.94979,SW,601.88654
6643,20240616,090000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.14153,W,967.44241
6644,20240616,090000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.52359,NE,1887.41288
6645,20240616,090000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.85461,W,979.52389
6646,20240616,091000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.54081,S,905.83065
6647,20240616,091000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.86345,SW,642.4229
6648,20240616,091000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.32923,N,1661.14653
6649,20240616,092000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.41541,E,1909.25997
6650,20240616,092000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.38254,NE,733.85593
6651,20240616,092000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.73621,NE,814.25291
6652,20240616,093000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.64464,NW,1027.30483
6653,20240616,093000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.92379,E,877.12607
6654,20240616,093000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.16713,NW,1658.37994
6655,20240616,094000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.85133,N,860.83614
6656,20240616,094000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.53595,SW,1025.85777
6657,20240616,094000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.95183,NW,1282.91203
6658,20240616,095000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,19.12093,NW,0.0
6659,20240616,095000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.03752,SE,551.91586
6660,20240616,095000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.22494,SW,1598.09929
6661,20240616,100000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.7607,N,1303.12328
6662,20240616,100000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.90689,SW,536.09387
6663,20240616,100000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.15419,S,763.60516
6664,20240616,101000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,15.9027,SE,739.08919
6665,20240616,101000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.53194,S,1298.73585
6666,20240616,101000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.32396,S,1742.61765
6667,20240616,102000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.40385,E,1793.10209
6668,20240616,102000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.98816,NW,1326.29625
6669,20240616,102000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.45394,W,1023.95327
6670,20240616,103000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.3907,N,551.16287
6671,20240616,103000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.34236,W,1998.60922
6672,20240616,103000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.76238,W,920.17399
6673,20240616,104000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Reactive Maintenance,Maintenance,16.90454,N,0.0
6674,20240616,104000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.81447,NW,1678.5714
6675,20240616,104000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.47918,SE,1363.77465
6676,20240616,105000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.75593,N,602.65804
6677,20240616,105000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.88788,N,1597.94135
6678,20240616,105000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.52184,W,1482.58672
6679,20240616,110000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.35183,NW,502.38344
6680,20240616,110000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.25732,NW,921.12432
6681,20240616,110000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.73309,SE,1239.04088
6682,20240616,111000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.49461,E,539.1107
6683,20240616,111000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.84223,N,1083.94197
6684,20240616,111000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.78163,S,1977.70881
6685,20240616,112000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Fault,Engineering,18.09217,N,0.0
6686,20240616,112000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.74851,W,1985.19646
6687,20240616,112000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.06445,NE,1390.09425
6688,20240616,113000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.47416,N,816.17845
6689,20240616,113000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.0557,NW,558.0774
6690,20240616,113000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.49892,NE,1063.93304
6691,20240616,114000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.09563,S,1179.73867
6692,20240616,114000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.83906,W,1574.30996
6693,20240616,114000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.69926,SE,1878.70369
6694,20240616,115000,AM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Preventive Maintenance,Maintenance,8.2561,W,0.0
6695,20240616,115000,AM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.21639,NW,1359.45068
6696,20240616,115000,AM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.44315,SW,1513.33235
6697,20240616,120000,PM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.19474,NW,598.43567
6698,20240616,120000,PM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.7154,S,906.98466
6699,20240616,120000,PM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.70513,NW,1541.9119
6700,20240616,121000,PM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.00472,N,1794.64444
6701,20240616,121000,PM,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.54749,W,1802.03763
6702,20240616,121000,PM,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.9646,SW,955.31189
6703,20240616,122000,PM,Turbine A,1500,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.91459,SW,1830.72298
